gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_00353	0.4315638450502152	0.4315638450502152	0.4315638450502152	1.0	True	0.4705882352941176	0.4705882352941176	False	1	False	False	4	4	0.3281499202551834	0.3484848484848485	256.0			False	30S ribosomal protein S5		M5J74_RS01005	221	221	GCF_000317125.1;GCF_023546805.1;GCF_032163395.1;GCF_032620035.1;GCF_002142475.1;GCF_002142495.1;GCF_000317555.1;GCF_022372495.1;GCF_047649235.1;GCF_002368255.1	GCF_000317125.1;GCF_023546805.1;GCF_032163395.1;GCF_032620035.1;GCF_002142475.1;GCF_002142495.1;GCF_000317555.1;GCF_022372495.1;GCF_047649235.1;GCF_002368255.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00438	0.3987649072561698	0.3987649072561698	0.3987649072561698	1.0	True	0.4866310160427807	0.4866310160427807	False	1	False	False	4	4	0.3277511961722488	0.25598086124401914	215.0			False	NADH dehydrogenase subunit H			187	187	GCF_000317655.1;GCF_963665995.1;GCF_001747005.2;GCF_043099735.1;GCF_047275885.1;GCF_025677855.1;GCF_013393905.1;GCF_976987195.1;GCF_036630105.1;GCF_011769525.1	GCF_000317655.1;GCF_963665995.1;GCF_001747005.2;GCF_043099735.1;GCF_047275885.1;GCF_025677855.1;GCF_013393905.1;GCF_976987195.1;GCF_036630105.1;GCF_011769525.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00946	0.6538297872340425	0.6538297872340425	0.6538297872340425	1.0	True	0.84	0.84	False	1	False	False	4	4	0.326555023923445	0.3277511961722488	318.0			False	methyltransferase domain-containing protein		GJB62_RS33040	50	50	GCF_009873495.1;GCF_013393905.1;GCF_014023275.1;GCF_013393925.1;GCF_025860405.1;GCF_025677855.1;GCF_002368395.1;GCF_001548455.1;GCF_026802175.1;GCF_002813575.1	GCF_009873495.1;GCF_013393905.1;GCF_014023275.1;GCF_013393925.1;GCF_025860405.1;GCF_025677855.1;GCF_002368395.1;GCF_001548455.1;GCF_026802175.1;GCF_002813575.1	Other / unassigned	Novel/uncertain candidate
GF_02060	0.3272090988626421	0.3272090988626421	0.3272090988626421	1.0	True	0.5555555555555556	0.5555555555555556	False	1	False	False	4	4	0.3233652312599681	0.36921850079744817	378.0			False	response regulator		ACMUEV_RS30145	45	45	GCF_047649235.1;GCF_023546805.1;GCF_025860405.1;GCF_048568235.1;GCF_022372495.1;GCF_002813575.1;GCF_000284135.1;GCF_009856605.1;GCF_009372195.1;GCF_000284215.1	GCF_047649235.1;GCF_023546805.1;GCF_025860405.1;GCF_048568235.1;GCF_022372495.1;GCF_002813575.1;GCF_000284135.1;GCF_009856605.1;GCF_009372195.1;GCF_000284215.1	Regulation	Novel/uncertain candidate
GF_00601	0.4452900041135335	0.4452900041135335	0.4452900041135335	1.0	True	0.6538461538461539	0.6538461538461539	False	1	False	False	4	4	0.3189792663476874	0.23125996810207336	150.0			False	NAD(P)H-quinone oxidoreductase subunit O		BH720_RS15045	52	52	GCF_001746915.2;GCF_000316625.1;GCF_904830925.1;GCF_000317495.1;GCF_022701255.1;GCF_904830915.1;GCF_904830775.1;GCF_016446395.1;GCF_904830845.1;GCF_904830765.1	GCF_001746915.2;GCF_000316625.1;GCF_904830925.1;GCF_000317495.1;GCF_022701255.1;GCF_904830915.1;GCF_904830775.1;GCF_016446395.1;GCF_904830845.1;GCF_904830765.1	Other / unassigned	Novel/uncertain candidate
GF_00290	0.4031424830377336	0.4031424830377336	0.4031424830377336	1.0	True	0.4095940959409594	0.4095940959409594	False	1	False	False	4	4	0.3165869218500797	0.25119617224880386	191.0			False	ATP-dependent Clp protease ATP-binding subunit		RIV7116_RS04115	271	271	GCF_000316665.1;GCF_002368395.1;GCF_009873495.1;GCF_009498015.1;GCF_001548455.1;GCF_052692665.1;GCF_000317105.1;GCF_012516395.1;GCF_043099315.1;GCF_029953635.1	GCF_000316665.1;GCF_002368395.1;GCF_009873495.1;GCF_009498015.1;GCF_001548455.1;GCF_052692665.1;GCF_000317105.1;GCF_012516395.1;GCF_043099315.1;GCF_029953635.1	Other / unassigned	Novel/uncertain candidate
GF_01676	0.3920248057880171	0.3920248057880171	0.3920248057880171	1.0	True	0.5730337078651685	0.5730337078651685	False	1	False	False	4	4	0.3141945773524721	0.2472089314194577	248.0			False	photosystem II reaction center protein T		HJG54_RS04775	89	89	GCF_032598965.1;GCF_000316645.1;GCF_000317105.1;GCF_032393985.1;GCF_000316625.1;GCF_019924095.1;GCF_022701275.1;GCF_904830925.1;GCF_048077055.1;GCF_026000695.1	GCF_032598965.1;GCF_000316645.1;GCF_000317105.1;GCF_032393985.1;GCF_000316625.1;GCF_019924095.1;GCF_022701275.1;GCF_904830925.1;GCF_048077055.1;GCF_026000695.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01439	0.6430501930501931	0.6430501930501931	0.6430501930501931	1.0	True	0.8214285714285714	0.8214285714285714	False	1	False	False	4	4	0.3114035087719298	0.17783094098883573	126.0			False	3-phosphoshikimate 1-carboxyvinyltransferase		BDGGKGIB_RS01150	56	56	GCF_022376295.1;GCF_008121535.1;GCF_000312705.1;GCF_019977735.1;GCF_014489415.1;GCF_003054475.1;GCF_049315035.1;GCF_051201415.1;GCF_002142475.1;GCF_000317495.1	GCF_022376295.1;GCF_008121535.1;GCF_000312705.1;GCF_019977735.1;GCF_014489415.1;GCF_003054475.1;GCF_049315035.1;GCF_051201415.1;GCF_002142475.1;GCF_000317495.1	Other / unassigned	Novel/uncertain candidate
GF_01536	0.5627363737486095	0.5627363737486095	0.5627363737486095	1.0	True	0.6724137931034483	0.6724137931034483	False	1	False	False	4	4	0.3106060606060606	0.20334928229665072	202.0			False	transcription termination factor NusA		OOK60_RS12945	116	116	GCF_026240635.1;GCF_022376295.1;GCF_020091585.1;GCF_049200465.1;GCF_001548435.1;GCF_000317555.1;GCF_002142495.1;GCF_019891175.1;GCF_002142475.1;GCF_032620035.1	GCF_026240635.1;GCF_022376295.1;GCF_020091585.1;GCF_049200465.1;GCF_001548435.1;GCF_000317555.1;GCF_002142495.1;GCF_019891175.1;GCF_002142475.1;GCF_032620035.1	Regulation	Novel/uncertain candidate
GF_00309	0.3096496932341881	0.3096496932341881	0.3096496932341881	1.0	True	0.3450479233226837	0.3450479233226837	False	1	False	False	4	4	0.3090111642743222	0.18500797448165868	146.0			False	photosystem I core protein PsaA		SYN6312_RS11210	313	313	GCF_000316685.1;GCF_002142475.1;GCF_001548435.1;GCF_032620035.1;GCF_002368255.1;GCF_047649235.1;GCF_022372495.1;GCF_002142495.1;GCF_031583435.1;GCF_031583515.1	GCF_000316685.1;GCF_002142475.1;GCF_001548435.1;GCF_032620035.1;GCF_002368255.1;GCF_047649235.1;GCF_022372495.1;GCF_002142495.1;GCF_031583435.1;GCF_031583515.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01377	0.4628533231474407	0.4628533231474407	0.4628533231474407	1.0	True	0.5584415584415584	0.5584415584415584	False	1	False	False	4	4	0.3086124401913875	0.2312599681020734	170.0			False	beta-ketoacyl-ACP synthase II		K9N68_RS00125	154	154	GCF_020091585.1;GCF_052692665.1;GCF_013343235.1;GCF_043099735.1;GCF_019891175.1;GCF_021379005.1;GCF_031583415.1;GCF_031583455.1;GCF_031583495.1;GCF_031583315.1	GCF_020091585.1;GCF_052692665.1;GCF_013343235.1;GCF_043099735.1;GCF_019891175.1;GCF_021379005.1;GCF_031583415.1;GCF_031583455.1;GCF_031583495.1;GCF_031583315.1	Other / unassigned	Novel/uncertain candidate
GF_00143	0.3960437612260608	0.3960437612260608	0.3960437612260608	1.0	True	0.4144486692015209	0.4144486692015209	False	1	False	False	4	4	0.3074162679425837	0.24880382775119617	267.0			False	ketol-acid reductoisomerase		CYAN7822_RS00625	263	263	GCF_000147335.1;GCF_029919255.1;GCF_000317695.1;GCF_000013225.1;GCF_001548375.1;GCF_000734895.2;GCF_003443655.1;GCF_000017845.1;GCF_026802175.1;GCF_023546805.1	GCF_000147335.1;GCF_029919255.1;GCF_000317695.1;GCF_000013225.1;GCF_001548375.1;GCF_000734895.2;GCF_003443655.1;GCF_000017845.1;GCF_026802175.1;GCF_023546805.1	Other / unassigned	Novel/uncertain candidate
GF_01291	0.7346189164370982	0.7346189164370982	0.7346189164370982	1.0	True	0.8888888888888888	0.8888888888888888	False	1	False	False	4	4	0.3066188197767145	0.20015948963317384	159.0			False	adenylosuccinate synthase		I1H34_RS10280	63	63	GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_002368455.1;GCF_047275885.1;GCF_013343235.1;GCF_001548375.1;GCF_017164015.1;GCF_013393925.1	GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_002368455.1;GCF_047275885.1;GCF_013343235.1;GCF_001548375.1;GCF_017164015.1;GCF_013393925.1	Other / unassigned	Novel/uncertain candidate
GF_00785	0.637175096839387	0.637175096839387	0.637175096839387	1.0	True	0.8297872340425532	0.8297872340425532	False	1	False	False	4	4	0.3054226475279107	0.28309409888357256	262.0			False	glutathione S-transferase family protein		CLI64_RS23130	47	47	GCF_002896875.1;GCF_050235535.1;GCF_022063185.1;GCF_000317555.1;GCF_000316575.1;GCF_032163395.1;GCF_904830765.1;GCF_904830855.1;GCF_904830925.1;GCF_904830915.1	GCF_002896875.1;GCF_050235535.1;GCF_022063185.1;GCF_000317555.1;GCF_000316575.1;GCF_032163395.1;GCF_904830765.1;GCF_904830855.1;GCF_904830925.1;GCF_904830915.1	Other / unassigned	Novel/uncertain candidate
GF_01527	0.3796586555207245	0.3796586555207245	0.3796586555207245	1.0	True	0.4099616858237548	0.4099616858237548	False	1	False	False	4	4	0.303030303030303	0.21291866028708134	233.0			False	tryptophan synthase subunit beta		HG267_RS16300	261	261	GCF_025860405.1;GCF_000196515.1;GCF_047276495.1;GCF_011769525.1;GCF_026240635.1;GCF_025677855.1;GCF_000317025.1;GCF_016403105.1;GCF_002075285.3;GCF_002075285.2	GCF_025860405.1;GCF_000196515.1;GCF_047276495.1;GCF_011769525.1;GCF_026240635.1;GCF_025677855.1;GCF_000317025.1;GCF_016403105.1;GCF_002075285.3;GCF_002075285.2	Other / unassigned	Novel/uncertain candidate
GF_00262	0.5073746312684365	0.5073746312684365	0.5073746312684365	1.0	True	0.6666666666666666	0.6666666666666666	False	1	False	False	4	4	0.3014354066985646	0.2671451355661882	283.0			False	CRISPR-associated endonuclease Cas2		NOS7524_RS04485	87	87	GCF_000316645.1;GCF_043099305.1;GCF_000981785.1;GCF_024584745.1;GCF_030553035.1;GCF_025677855.1;GCF_029953635.1;GCF_000317515.1;GCF_002095975.1;GCF_000317695.1	GCF_000316645.1;GCF_043099305.1;GCF_000981785.1;GCF_024584745.1;GCF_030553035.1;GCF_025677855.1;GCF_029953635.1;GCF_000317515.1;GCF_002095975.1;GCF_000317695.1	Other / unassigned	Novel/uncertain candidate
GF_00427	0.0119822870539202	0.0119822870539202	0.0119822870539202	1.0	True	0.2727272727272727	0.2727272727272727	False	1	False	False	4	4	0.3006379585326953	0.24162679425837322	214.0			False	9%2C9'-di-cis-zeta-carotene desaturase		STA7437_RS04180	77	77	GCF_000317575.1;GCF_000981785.1;GCF_050500245.1;GCF_010196425.1;GCF_002095975.1;GCF_030553035.1;GCF_000981785.2;GCF_001704955.1;GCF_000021825.1;GCF_009792235.1	GCF_000317575.1;GCF_000981785.1;GCF_050500245.1;GCF_010196425.1;GCF_002095975.1;GCF_030553035.1;GCF_000981785.2;GCF_001704955.1;GCF_000021825.1;GCF_009792235.1	Other / unassigned	Novel/uncertain candidate
GF_00093	0.4018973888528405	0.4018973888528405	0.4018973888528405	1.0	True	0.4393305439330544	0.4393305439330544	False	1	False	False	4	4	0.2994417862838915	0.26953748006379585	280.0			False	global nitrogen regulator NtcA		AM10699_RS00300	239	239	GCF_000018105.1;GCF_019891175.1;GCF_024347835.1;GCF_018336915.1;GCF_044923475.1;GCF_012295525.1;GCF_021497025.1;GCF_001521855.1;GCF_001548455.1;GCF_014023275.1	GCF_000018105.1;GCF_019891175.1;GCF_024347835.1;GCF_018336915.1;GCF_044923475.1;GCF_012295525.1;GCF_021497025.1;GCF_001521855.1;GCF_001548455.1;GCF_014023275.1	Regulation	Novel/uncertain candidate
GF_00360	0.3641082519964507	0.3641082519964507	0.3641082519964507	1.0	True	0.4304347826086956	0.4304347826086956	False	1	False	False	4	4	0.2986443381180223	0.30701754385964913	362.0			False	inorganic diphosphatase		M5J74_RS14650	230	230	GCF_000317125.1;GCF_023546805.1;GCF_000317615.1;GCF_000317635.1;GCF_007904085.1;GCF_037094475.1;GCF_022701275.1;GCF_022701255.1;GCF_000317475.1;GCF_042465725.1	GCF_000317125.1;GCF_023546805.1;GCF_000317615.1;GCF_000317635.1;GCF_007904085.1;GCF_037094475.1;GCF_022701275.1;GCF_022701255.1;GCF_000317475.1;GCF_042465725.1	Other / unassigned	Novel/uncertain candidate
GF_01635	0.7690028901734104	0.7690028901734104	0.7690028901734104	1.0	True	0.8875	0.8875	False	1	False	False	4	4	0.2946570972886763	0.11323763955342903	44.0			False	acetyl-CoA carboxylase carboxyltransferase subunit alpha		P0S91_RS17030	80	80	GCF_032163395.1;GCF_000317555.1;GCF_023546805.1;GCF_000317125.1;GCF_000317515.1;GCF_023734775.1;GCF_047275885.1;GCF_000317435.1;GCF_000316575.1;GCF_002368395.1	GCF_032163395.1;GCF_000317555.1;GCF_023546805.1;GCF_000317125.1;GCF_000317515.1;GCF_023734775.1;GCF_047275885.1;GCF_000317435.1;GCF_000316575.1;GCF_002368395.1	Other / unassigned	Novel/uncertain candidate
GF_00408	0.7453580901856764	0.7453580901856764	0.7453580901856764	1.0	True	0.8717948717948718	0.8717948717948718	False	1	False	False	4	4	0.293859649122807	0.1291866028708134	115.0			False	deoxyhypusine synthase		GLO7428_RS04395	78	78	GCF_000317555.1;GCF_000317045.1;GCF_032163395.1;GCF_002163975.1;GCF_000316645.1;GCF_014489415.1;GCF_002813575.1;GCF_021650815.1;GCF_038096175.1;GCF_017164015.1	GCF_000317555.1;GCF_000317045.1;GCF_032163395.1;GCF_002163975.1;GCF_000316645.1;GCF_014489415.1;GCF_002813575.1;GCF_021650815.1;GCF_038096175.1;GCF_017164015.1	Other / unassigned	Novel/uncertain candidate
GF_00364	0.6391724010529719	0.6391724010529719	0.6391724010529719	1.0	True	0.8135593220338984	0.8135593220338984	False	1	False	False	4	4	0.2870813397129186	0.19856459330143542	255.0			False	dihydroorotase		CHRO_RS26220	59	59	GCF_000317125.1;GCF_019891175.1;GCF_023546805.1;GCF_032163395.1;GCF_049200465.1;GCF_000317555.1;GCF_013393925.1;GCF_002949795.1;GCF_052692665.1;GCF_009873495.1	GCF_000317125.1;GCF_019891175.1;GCF_023546805.1;GCF_032163395.1;GCF_049200465.1;GCF_000317555.1;GCF_013393925.1;GCF_002949795.1;GCF_052692665.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_00178	0.2245127436281859	0.2245127436281859	0.2245127436281859	1.0	True	0.2934782608695652	0.2934782608695652	False	1	False	False	4	4	0.2862838915470495	0.2934609250398724	341.0			False	50S ribosomal protein L36		SGL_RS18715	368	368	GCF_000284135.1;GCF_000284215.1;GCF_047302765.1;GCF_000340785.1;GCF_001318385.1;GCF_000015665.1;GCF_019924095.1;GCF_018845095.1;GCF_047302905.1;GCF_034092465.1	GCF_000284135.1;GCF_000284215.1;GCF_047302765.1;GCF_000340785.1;GCF_001318385.1;GCF_000015665.1;GCF_019924095.1;GCF_018845095.1;GCF_047302905.1;GCF_034092465.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00384	0.6489846394168185	0.6489846394168185	0.6489846394168185	1.0	True	0.7717391304347826	0.7717391304347826	False	1	False	False	4	4	0.2854864433811802	0.24641148325358853	319.0			False	bifunctional nuclease family protein		OSC7112_RS14880	92	92	GCF_000317475.1;GCF_042465725.1;GCF_022701255.1;GCF_037094475.1;GCF_022701275.1;GCF_904830845.1;GCF_904830925.1;GCF_025200965.1;GCF_904830855.1;GCF_003060805.1	GCF_000317475.1;GCF_042465725.1;GCF_022701255.1;GCF_037094475.1;GCF_022701275.1;GCF_904830845.1;GCF_904830925.1;GCF_025200965.1;GCF_904830855.1;GCF_003060805.1	Other / unassigned	Novel/uncertain candidate
GF_01639	0.7210977701543739	0.7210977701543739	0.7210977701543739	1.0	True	0.8909090909090909	0.8909090909090909	False	1	False	False	4	4	0.284688995215311	0.12360446570972887	109.0			False	chlorophyll a/b-binding protein		P0S91_RS03590	55	55	GCF_032163395.1;GCF_000317555.1;GCF_023546805.1;GCF_043099305.1;GCF_000196515.1;GCF_043099315.1;GCF_029953635.1;GCF_001548375.1;GCF_047275885.1;GCF_000317125.1	GCF_032163395.1;GCF_000317555.1;GCF_023546805.1;GCF_043099305.1;GCF_000196515.1;GCF_043099315.1;GCF_029953635.1;GCF_001548375.1;GCF_047275885.1;GCF_000317125.1	Other / unassigned	Novel/uncertain candidate
GF_01919	0.6467541436464088	0.6467541436464088	0.6467541436464088	1.0	True	0.8125	0.8125	False	1	False	False	4	4	0.2838915470494417	0.1251993620414673	109.0			False	tryptophan--tRNA ligase		ACLLO5_RS10350	64	64	GCF_047275885.1;GCF_019056575.1;GCF_052692655.1;GCF_003054475.1;GCF_028623165.1;GCF_013393905.1;GCF_052692665.1;GCF_017164015.1;GCF_023734775.1;GCF_022376295.1	GCF_047275885.1;GCF_019056575.1;GCF_052692655.1;GCF_003054475.1;GCF_028623165.1;GCF_013393905.1;GCF_052692665.1;GCF_017164015.1;GCF_023734775.1;GCF_022376295.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00017	0.3760092818412142	0.3760092818412142	0.3760092818412142	1.0	True	0.4014869888475836	0.4014869888475836	False	1	False	False	4	4	0.2814992025518341	0.20095693779904306	266.0			False	DUF1257 domain-containing protein		GLL_RS22085	269	269	GCF_000011385.1;GCF_000484535.1;GCF_021018745.1;GCF_018389385.1;GCF_037094475.1;GCF_000981785.2;GCF_025677855.1;GCF_976987195.1;GCF_000317655.1;GCF_003015225.1	GCF_000011385.1;GCF_000484535.1;GCF_021018745.1;GCF_018389385.1;GCF_037094475.1;GCF_000981785.2;GCF_025677855.1;GCF_976987195.1;GCF_000317655.1;GCF_003015225.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00635	0.5054933952971485	0.5054933952971485	0.5054933952971485	1.0	True	0.6058394160583942	0.6058394160583942	False	1	False	False	4	4	0.2811004784688995	0.24561403508771928	329.0			False	pyridoxine 5'-phosphate synthase			137	137	GCF_002075285.2;GCF_002075285.3;GCF_031583495.1;GCF_002754935.1;GCF_031583395.1;GCF_017086385.1;GCF_025999095.1;GCF_031583555.1;GCF_031583455.1;GCF_031583415.1	GCF_002075285.2;GCF_002075285.3;GCF_031583495.1;GCF_002754935.1;GCF_031583395.1;GCF_017086385.1;GCF_025999095.1;GCF_031583555.1;GCF_031583455.1;GCF_031583415.1	Other / unassigned	Novel/uncertain candidate
GF_02101	0.7373015873015873	0.7373015873015873	0.7373015873015873	1.0	True	0.8444444444444444	0.8444444444444444	False	1	False	False	4	4	0.2799043062200957	0.10366826156299841	86.0			False	DUF6679 family protein		ACOWPH_RS10825	90	90	GCF_049315035.1;GCF_003367075.2;GCF_017164015.1;GCF_043099305.1;GCF_009873495.1;GCF_000316625.1;GCF_002368175.1;GCF_013343235.1;GCF_048568235.1;GCF_052692665.1	GCF_049315035.1;GCF_003367075.2;GCF_017164015.1;GCF_043099305.1;GCF_009873495.1;GCF_000316625.1;GCF_002368175.1;GCF_013343235.1;GCF_048568235.1;GCF_052692665.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_02074	0.6956391875746715	0.6956391875746715	0.6956391875746715	1.0	True	0.8703703703703703	0.8703703703703703	False	1	False	False	4	4	0.2759170653907496	0.2113237639553429	299.0			False	thioredoxin family protein		ACM1PF_RS15245	54	54	GCF_048077055.1;GCF_038050375.1;GCF_032393985.1;GCF_001548435.1;GCF_002949795.1;GCF_024347835.1;GCF_038096175.1;GCF_000316665.1;GCF_009372195.1;GCF_013343235.1	GCF_048077055.1;GCF_038050375.1;GCF_032393985.1;GCF_001548435.1;GCF_002949795.1;GCF_024347835.1;GCF_038096175.1;GCF_000316665.1;GCF_009372195.1;GCF_013343235.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_01395	0.3945868945868945	0.3945868945868945	0.3945868945868945	1.0	True	0.4074074074074074	0.4074074074074074	False	1	False	False	4	4	0.2751196172248804	0.22886762360446572	323.0			False	P-II family nitrogen regulator		KIK02_RS18310	270	270	GCF_021379005.1;GCF_031583435.1;GCF_002368455.1;GCF_000317125.1;GCF_000317555.1;GCF_017164015.1;GCF_033798705.1;GCF_025200965.1;GCF_002355455.1;GCF_000317085.1	GCF_021379005.1;GCF_031583435.1;GCF_002368455.1;GCF_000317125.1;GCF_000317555.1;GCF_017164015.1;GCF_033798705.1;GCF_025200965.1;GCF_002355455.1;GCF_000317085.1	Regulation	Novel/uncertain candidate
GF_02131	0.456017813195828	0.456017813195828	0.456017813195828	1.0	True	0.546583850931677	0.546583850931677	False	1	False	False	4	4	0.2703349282296651	0.24641148325358853	357.0			False	cob(I)yrinic acid a%2Cc-diamide adenosyltransferase		VZG28_RS01400	161	161	GCF_050422935.1;GCF_003957805.1;GCF_036630105.1;GCF_003846445.2;GCF_009498715.2;GCF_022984195.1;GCF_000010065.1;GCF_030544905.1;GCF_036630115.1;GCF_036630075.1	GCF_050422935.1;GCF_003957805.1;GCF_036630105.1;GCF_003846445.2;GCF_009498715.2;GCF_022984195.1;GCF_000010065.1;GCF_030544905.1;GCF_036630115.1;GCF_036630075.1	Other / unassigned	Novel/uncertain candidate
GF_00641	0.7358881590501949	0.7358881590501949	0.7358881590501949	1.0	True	0.8554216867469879	0.8554216867469879	False	1	False	False	4	4	0.2679425837320574	0.15151515151515152	217.0			False	tRNA dihydrouridine synthase DusB		Q2T42_RS24930	83	83	GCF_002142475.1;GCF_029953635.1;GCF_043099725.1;GCF_022701275.1;GCF_021379005.1;GCF_002368255.1;GCF_000316625.1;GCF_023734775.1;GCF_003367075.2;GCF_000009705.1	GCF_002142475.1;GCF_029953635.1;GCF_043099725.1;GCF_022701275.1;GCF_021379005.1;GCF_002368255.1;GCF_000316625.1;GCF_023734775.1;GCF_003367075.2;GCF_000009705.1	Other / unassigned	Novel/uncertain candidate
GF_00489	0.7154929577464788	0.7154929577464788	0.7154929577464788	1.0	True	0.8591549295774648	0.8591549295774648	False	1	False	False	4	4	0.2667464114832536	0.14912280701754388	228.0			False	YciI family protein		IJ00_RS20200	71	71	GCF_000734895.2;GCF_002368455.1;GCF_009498015.1;GCF_001277295.1;GCF_019976755.1;GCF_050235535.1;GCF_019977735.1;GCF_000316575.1;GCF_052692655.1;GCF_000316665.1	GCF_000734895.2;GCF_002368455.1;GCF_009498015.1;GCF_001277295.1;GCF_019976755.1;GCF_050235535.1;GCF_019977735.1;GCF_000316575.1;GCF_052692655.1;GCF_000316665.1	Other / unassigned	Novel/uncertain candidate
