assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids
GCF_000316575.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.500e-162,7023215,,30,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.300e-247,Complete Genome,,42,7023215,"{'infraspecific_names': {'strain': 'PCC 7507'}, 'organism_name': 'Calothrix sp. PCC 7507', 'tax_id': 99598}",1,,1,7023215,0,1.500e-239,GCF_000316575.1-RS_2024_08_13,H=WP_015126422.1;D=WP_015126423.1;K=WP_015126445.1
GCF_000316625.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.100e-164,6329823,,30,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.000e-257,Complete Genome,,40.5,6329823,"{'infraspecific_names': {'strain': 'PCC 7107'}, 'organism_name': 'Nostoc sp. PCC 7107', 'tax_id': 317936}",1,,1,6329823,0,4.400e-240,GCF_000316625.1-RS_2024_07_22,H=WP_015114149.1;D=WP_015114150.1;K=WP_015114157.1
GCF_000316645.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.000e-160,6635030,,30,,nifD-local_aln_i2.1_12182023,1,1,3,0,8.800e-77,Complete Genome,,41.5,6718869,"{'infraspecific_names': {'strain': 'PCC 7524'}, 'organism_name': 'Nostoc sp. PCC 7524', 'tax_id': 28072}",1,,3,6635030,0,4.400e-240,GCF_000316645.1-RS_2025_08_24,H=WP_015141658.1;D=WP_015137572.1;K=WP_015137545.1
GCF_000316515.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.100e-52,3342364,,30,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.200e-02,Complete Genome,,68.5,3342364,"{'infraspecific_names': {'strain': 'PCC 6307'}, 'organism_name': 'Cyanobium gracile PCC 6307', 'tax_id': 292564}",0,,1,3342364,0,1.200e-03,GCF_000316515.1-RS_2025_05_02,H=WP_015107703.1;D=WP_015107702.1;K=WP_015107702.1
GCF_000316665.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.100e-152,8698463,,30,,nifD-local_aln_i2.1_12182023,1,1,3,0,1.000e-78,Complete Genome,,37.5,8728773,"{'infraspecific_names': {'strain': 'PCC 7116'}, 'organism_name': 'Rivularia sp. PCC 7116', 'tax_id': 373994}",1,,3,8698463,0,6.300e-104,GCF_000316665.1-RS_2024_08_22,H=WP_015122246.1;D=WP_015122119.1;K=WP_015122118.1
GCF_000316685.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,8.200e-52,3697276,,30,,nifD-local_aln_i2.1_12182023,1,1,2,0,9.300e-07,Complete Genome,,48.5,3720499,"{'infraspecific_names': {'strain': 'PCC 6312'}, 'organism_name': 'Synechococcus sp. PCC 6312', 'tax_id': 195253}",1,,2,3697276,0,4.900e-11,GCF_000316685.1-RS_2024_08_22,H=WP_015123934.1;D=WP_015124287.1;K=WP_015124287.1
GCF_001277295.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.700e-23,5705437,,50,,nifD-local_aln_i2.1_12182023,1,1,2,0,1.400e-249,Complete Genome,,38.5,5782034,"{'infraspecific_names': {'isolate': '1', 'strain': 'WA102'}, 'organism_name': 'Anabaena sp. WA102', 'tax_id': 1647413}",1,,2,5705437,0,9.400e-237,GCF_001277295.1-RS_2025_08_25,H=WP_053540239.1;D=WP_053540131.1;K=WP_053540104.1
GCF_001264245.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,8.300e-54,5686839,,43.39,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-03,Complete Genome,,42.5,5686839,"{'infraspecific_names': {'strain': 'FACHB-1757'}, 'organism_name': 'Microcystis panniformis FACHB-1757', 'tax_id': 1638788}",0,,1,5686839,0,9.200e-10,GCF_001264245.1-RS_2025_08_18,H=WP_002773281.1;D=WP_002761981.1;K=WP_002761981.1
GCF_000312705.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.800e-53,4329264,,,,nifD-local_aln_i2.1_12182023,1,1,5,0,4.400e-249,Complete Genome,,38,5305675,"{'infraspecific_names': {'strain': '90'}, 'organism_name': 'Anabaena sp. 90', 'tax_id': 46234}",1,,5,4329264,0,3.300e-237,GCF_000312705.1-RS_2024_08_22,H=WP_015079916.1;D=WP_051155216.1;K=WP_015081327.1
GCF_001182765.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.200e-52,2429688,,1100,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-05,Complete Genome,,59.5,2429688,"{'infraspecific_names': {'isolate': 'WH 8103'}, 'organism_name': 'Synechococcus sp. WH 8103', 'tax_id': 29410}",0,,1,2429688,0,1.700e-03,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011128585.1;D=WP_011128584.1;K=WP_011128584.1
GCF_000284455.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.200e-52,3570114,,70,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-05,Complete Genome,,47.5,3570114,"{'infraspecific_names': {'strain': 'PCC 6803 substr. PCC-P'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. PCC-P', 'tax_id': 1080230}",0,,1,3570114,0,1.000e-11,GCF_000284455.1-RS_2024_08_13,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1
GCF_000284215.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.200e-52,3570103,,70,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-05,Complete Genome,,47.5,3570103,"{'infraspecific_names': {'strain': 'PCC 6803 substr. PCC-N'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. PCC-N', 'tax_id': 1080229}",0,,1,3570103,0,1.000e-11,GCF_000284215.1-RS_2024_08_13,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1
GCF_000284135.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.200e-52,3570004,,70,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-05,Complete Genome,,47.5,3570004,"{'infraspecific_names': {'strain': 'PCC 6803 substr. GT-I'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-I', 'tax_id': 1080228}",0,,1,3570004,0,1.000e-11,GCF_000284135.1-RS_2024_08_13,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1
GCF_000270265.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.200e-52,3571103,,20,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-05,Complete Genome,,47.5,3571103,"{'infraspecific_names': {'strain': 'GT-S'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0,,1,3571103,0,1.000e-11,GCF_000270265.1-RS_2024_08_13,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1
GCF_000734895.2,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.800e-162,6283267,,100,,nifD-local_aln_i2.1_12182023,1,1,4,0,3.100e-252,Complete Genome,,41,6420126,"{'infraspecific_names': {'strain': '336/3'}, 'organism_name': 'Calothrix sp. 336/3', 'tax_id': 1337936}",1,,4,6283267,0,1.200e-258,GCF_000734895.2-RS_2024_08_22,H=WP_201782714.1;D=WP_035157995.1;K=WP_035157993.1
GCF_000981785.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,5.700e-54,4294213,,123,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.300e-04,Complete Genome,,43,4294213,"{'infraspecific_names': {'strain': 'NIES-2549'}, 'organism_name': 'Microcystis aeruginosa NIES-2549', 'tax_id': 1641812}",0,,1,4294213,0,9.400e-10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_046662683.1;D=WP_046662557.1;K=WP_046662557.1
GCF_000204075.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.700e-164,6365727,,,,nifD-local_aln_i2.1_12182023,1,1,5,0,6.200e-259,Complete Genome,,41.5,7105752,"{'infraspecific_names': {'strain': 'ATCC 29413'}, 'organism_name': 'Trichormus variabilis ATCC 29413', 'tax_id': 240292}",1,,5,6365727,0,1.800e-257,GCF_000204075.1-RS_2025_01_23,H=WP_011320610.1;D=WP_011320928.1;K=WP_011320624.1
GCF_000147335.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.800e-156,6091620,,30,,nifD-local_aln_i2.1_12182023,1,1,7,0,1.200e-242,Complete Genome,,40,7841948,"{'infraspecific_names': {'strain': 'PCC 7822'}, 'organism_name': 'Gloeothece verrucosa PCC 7822', 'tax_id': 497965}",1,,7,6091620,0,1.900e-258,GCF_000147335.1-RS_2025_05_01,H=WP_013323681.1;D=WP_013323682.1;K=WP_013323683.1
GCF_000196515.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,8.500e-163,5354700,,,,nifD-local_aln_i2.1_12182023,1,1,3,0,4.000e-248,Complete Genome,,38.5,5486145,"{'infraspecific_names': {'strain': '0708'}, 'organism_name': ""'Nostoc azollae' 0708"", 'tax_id': 551115}",1,,3,5354700,0,3.100e-257,GCF_000196515.1-RS_2025_03_28,H=WP_013190628.1;D=WP_013190627.1;K=WP_013190626.1
GCF_000195975.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.200e-52,2434428,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-05,Complete Genome,,59.5,2434428,"{'infraspecific_names': {'strain': 'WH 8102'}, 'organism_name': 'Parasynechococcus marenigrum WH 8102', 'tax_id': 84588}",0,,1,2434428,0,1.700e-03,GCF_000195975.1-RS_2025_11_23,H=WP_011128585.1;D=WP_011128584.1;K=WP_011128584.1
GCF_000829235.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.600e-156,2794318,,144,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.600e-238,Complete Genome,,33.5,2794318,"{'infraspecific_names': {'isolate': 'ETSB Lake Yunoko'}, 'organism_name': 'cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko', 'tax_id': 1228987}",1,,1,2794318,0,1.200e-256,GCF_000829235.1-RS_2025_12_13,H=WP_044107033.1;D=WP_044107032.1;K=WP_044107031.1
GCF_000817325.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.300e-51,2690418,,133.89,,nifD-local_aln_i2.1_12182023,1,1,3,0,7.900e-07,Complete Genome,,55.5,2744626,"{'infraspecific_names': {'strain': 'UTEX 2973'}, 'organism_name': 'Synechococcus elongatus UTEX 2973', 'tax_id': 1350461}",1,,3,2690418,0,1.100e-11,GCF_000817325.1-RS_2025_05_13,H=WP_011242451.1;D=WP_011244566.1;K=WP_011244566.1
GCF_000757865.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.000e-55,1929203,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.500e-11,Complete Genome,,35,1929203,"{'infraspecific_names': {'strain': 'MIT 0801'}, 'organism_name': 'Prochlorococcus sp. MIT 0801', 'tax_id': 1501269}",1,,1,1929203,0,3.000e-10,GCF_000757865.1-RS_2024_08_13,H=WP_011294504.1;D=WP_038651755.1;K=WP_038651755.1
GCF_000757845.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.900e-54,1780061,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.600e-09,Complete Genome,,31,1780061,"{'infraspecific_names': {'strain': 'MIT 0604'}, 'organism_name': 'Prochlorococcus sp. MIT 0604', 'tax_id': 1501268}",1,,1,1780061,0,1.200e-10,GCF_000757845.1-RS_2024_08_13,H=WP_042849995.1;D=WP_042849996.1;K=WP_042849996.1
GCF_000737595.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.900e-52,2572069,,41,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.700e-07,Complete Genome,,59,2572069,"{'infraspecific_names': {'strain': 'KORDI 52'}, 'organism_name': 'Synechococcus sp. KORDI-52', 'tax_id': 585425}",1,,1,2572069,0,3.500e-04,GCF_000737595.1-RS_2024_08_22,H=WP_038556229.1;D=WP_038556228.1;K=WP_038556228.1
GCF_000737575.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.400e-53,2585813,,32,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.700e-05,Complete Genome,,61.5,2585813,"{'infraspecific_names': {'strain': 'KORDI 49'}, 'organism_name': 'Synechococcus sp. KORDI-49', 'tax_id': 585423}",0,,1,2585813,0,2.600e-03,GCF_000737575.1-RS_2024_08_22,H=WP_043695769.1;D=WP_043695771.1;K=WP_043695771.1
GCF_000737535.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,7.700e-53,2789000,,34,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.600e-06,Complete Genome,,57.5,2789000,"{'infraspecific_names': {'strain': 'KORDI 100'}, 'organism_name': 'Synechococcus sp. KORDI-100', 'tax_id': 1280380}",1,,1,2789000,0,1.900e-05,GCF_000737535.1-RS_2024_08_13,H=WP_038543726.1;D=WP_038543735.1;K=WP_038543735.1
GCF_000478825.2,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,5.100e-52,3485441,,96.69,,nifD-local_aln_i2.1_12182023,1,1,4,0,9.600e-05,Complete Genome,,47.5,3738889,"{'infraspecific_names': {'strain': 'PCC 6714'}, 'organism_name': 'Synechocystis sp. PCC 6714', 'tax_id': 1147}",0,,4,3485441,0,6.600e-12,GCF_000478825.2-RS_2024_08_13,H=WP_028949217.1;D=WP_028948509.1;K=WP_028948509.1
GCF_000025125.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.800e-154,1443806,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-237,Complete Genome,,31,1443806,"{'infraspecific_names': {'isolate': 'ALOHA', 'strain': 'ALOHA'}, 'organism_name': 'Candidatus Atelocyanobacterium thalassa isolate ALOHA', 'tax_id': 1453429}",1,,1,1443806,0,1.200e-252,GCF_000025125.1-RS_2025_07_20,H=WP_012954002.1;D=WP_012954003.1;K=WP_012954004.1
GCF_000161795.2,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.600e-52,2111515,,9.5,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.900e-07,Complete Genome,,60,2111515,"{'infraspecific_names': {'strain': 'WH 8109'}, 'organism_name': 'Synechococcus sp. WH 8109', 'tax_id': 166314}",1,,1,2111515,0,8.800e-06,GCF_000161795.2-RS_2024_08_13,H=WP_025362431.1;D=WP_006851504.1;K=WP_006851504.1
GCF_000063525.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2224914,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-04,Complete Genome,,61,2224914,"{'organism_name': 'Synechococcus sp. RCC307', 'tax_id': 316278}",0,,1,2224914,0,3.200e-03,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_043737038.1;D=WP_043737035.1;K=WP_043737035.1
GCF_000063505.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.000e-53,2366980,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.000e-05,Complete Genome,,60,2366980,"{'organism_name': 'Synechococcus sp. WH 7803', 'tax_id': 32051}",1,,1,2366980,0,2.100e-05,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011932581.1;D=WP_011932582.1;K=WP_011932582.1
GCF_000484535.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.000e-49,4724791,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.300e-07,Complete Genome,,60.5,4724791,"{'infraspecific_names': {'strain': 'JS1'}, 'organism_name': 'Gloeobacter kilaueensis JS1', 'tax_id': 1183438}",1,,1,4724791,0,3.700e-07,GCF_000484535.1-RS_2025_03_29,H=WP_023175510.1;D=WP_023172462.1;K=WP_023172462.1
GCF_000021825.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.500e-156,5942652,,,,nifD-local_aln_i2.1_12182023,1,1,7,0,9.700e-245,Complete Genome,,38.5,6554169,"{'infraspecific_names': {'strain': 'PCC 7424'}, 'organism_name': 'Gloeothece citriformis PCC 7424', 'tax_id': 65393}",1,,7,5942652,0,2.300e-258,GCF_000021825.1-RS_2025_03_28,H=WP_015954153.1;D=WP_015954152.1;K=WP_015954151.1
GCF_000021805.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.200e-155,4679413,,,,nifD-local_aln_i2.1_12182023,1,1,4,0,2.200e-245,Complete Genome,,40,4787694,"{'infraspecific_names': {'strain': 'PCC 8801'}, 'organism_name': 'Rippkaea orientalis PCC 8801', 'tax_id': 41431}",1,,4,4679413,0,4.600e-257,GCF_000021805.1-RS_2025_04_02,H=WP_012595104.1;D=WP_012595105.1;K=WP_012595106.1
GCF_000020025.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.800e-163,8234322,,,,nifD-local_aln_i2.1_12182023,1,1,6,0,9.000e-246,Complete Genome,,41.5,9059191,"{'infraspecific_names': {'strain': 'ATCC 29133; PCC 73102'}, 'organism_name': 'Nostoc punctiforme PCC 73102', 'tax_id': 63737}",1,,6,8234322,0,4.200e-240,GCF_000020025.1-RS_2025_03_15,H=WP_012407220.1;D=WP_041565131.1;K=WP_012407198.1
GCF_000019485.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.900e-52,3008047,,,,nifD-local_aln_i2.1_12182023,1,1,7,0,7.700e-06,Complete Genome,,49,3409935,"{'infraspecific_names': {'strain': 'PCC 7002'}, 'organism_name': 'Picosynechococcus sp. PCC 7002', 'tax_id': 32049}",1,,7,3008047,0,3.600e-12,GCF_000019485.1-RS_2024_11_05,H=WP_012307943.1;D=WP_012307265.1;K=WP_012307265.1
GCF_000018105.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.100e-52,6503724,,,,nifD-local_aln_i2.1_12182023,1,1,10,0,1.100e-07,Complete Genome,,47,8361599,"{'infraspecific_names': {'strain': 'MBIC11017'}, 'organism_name': 'Acaryochloris marina MBIC11017', 'tax_id': 329726}",1,,10,6503724,0,4.500e-13,GCF_000018105.1-RS_2025_11_24,H=WP_010468480.1;D=WP_012162088.1;K=WP_012162088.1
GCF_000018065.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.100e-54,1738790,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.600e-09,Complete Genome,,31,1738790,"{'infraspecific_names': {'strain': 'MIT 9215'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9215', 'tax_id': 93060}",1,,1,1738790,0,2.500e-11,GCF_000018065.1-RS_2025_05_22,H=WP_002805445.1;D=WP_012007365.1;K=WP_012007365.1
GCF_000017845.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.300e-157,4934271,,,,nifD-local_aln_i2.1_12182023,1,1,6,0,8.900e-238,Complete Genome,,38,5460377,"{'infraspecific_names': {'strain': 'ATCC 51142'}, 'organism_name': 'Crocosphaera subtropica ATCC 51142', 'tax_id': 43989}",1,,6,4934271,0,1.200e-255,GCF_000017845.1-RS_2025_04_15,H=WP_009546639.1;D=WP_009546640.1;K=WP_009546641.1
GCF_000015965.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.000e-53,1641879,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.500e-09,Complete Genome,,31.5,1641879,"{'infraspecific_names': {'strain': 'MIT 9301'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9301', 'tax_id': 167546}",1,,1,1641879,0,1.500e-11,GCF_000015965.1-RS_2025_05_23,H=WP_011862562.1;D=WP_011862563.1;K=WP_011862563.1
GCF_000015705.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.500e-53,2682675,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50,2682675,"{'infraspecific_names': {'strain': 'MIT 9303'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9303', 'tax_id': 59922}",0,,1,2682675,0,1.700e-05,GCF_000015705.1-RS_2025_05_21,H=WP_011825458.1;D=WP_011825459.1;K=WP_011825459.1
GCF_000015685.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.000e-55,1864731,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,9.700e-11,Complete Genome,,35,1864731,"{'infraspecific_names': {'strain': 'NATL1A'}, 'organism_name': 'Prochlorococcus marinus str. NATL1A', 'tax_id': 167555}",1,,1,1864731,0,4.800e-10,GCF_000015685.1-RS_2025_01_27,H=WP_011294504.1;D=WP_011823334.1;K=WP_011823334.1
GCF_000015665.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.300e-54,1704176,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.800e-09,Complete Genome,,31,1704176,"{'infraspecific_names': {'strain': 'MIT 9515'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9515', 'tax_id': 167542}",1,,1,1704176,0,4.100e-09,GCF_000015665.1-RS_2025_03_28,H=WP_011819923.1;D=WP_011819924.1;K=WP_011819924.1
GCF_000015645.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.600e-54,1669886,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,9.100e-09,Complete Genome,,31.5,1669886,"{'infraspecific_names': {'strain': 'AS9601'}, 'organism_name': 'Prochlorococcus marinus str. AS9601', 'tax_id': 146891}",1,,1,1669886,0,3.300e-11,GCF_000015645.1-RS_2025_05_21,H=WP_011818051.1;D=WP_011818052.1;K=WP_011818052.1
GCF_000014585.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.500e-53,2606748,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.400e-06,Complete Genome,,52.5,2606748,"{'infraspecific_names': {'strain': 'CC9311'}, 'organism_name': 'Synechococcus sp. CC9311', 'tax_id': 64471}",1,,1,2606748,0,1.600e-05,GCF_000014585.1-RS_2024_08_13,H=WP_011619890.1;D=WP_011619889.1;K=WP_011619889.1
GCF_000014265.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.800e-159,7750108,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,9.600e-240,Complete Genome,,34,7750108,"{'infraspecific_names': {'strain': 'IMS101'}, 'organism_name': 'Trichodesmium erythraeum IMS101', 'tax_id': 203124}",1,,1,7750108,0,7.000e-252,GCF_000014265.1-RS_2024_08_16,H=WP_011613474.1;D=WP_011613475.1;K=WP_011613476.1
GCF_000013225.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.900e-161,3046682,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.000e-235,Complete Genome,,58.5,3046682,"{'infraspecific_names': {'strain': ""JA-2-3B'a(2-13)""}, 'organism_name': ""Synechococcus sp. JA-2-3B'a(2-13)"", 'tax_id': 321332}",1,,1,3046682,0,2.400e-252,GCF_000013225.1-RS_2024_08_13,H=WP_011430651.1;D=WP_011432082.1;K=WP_011432083.1
GCF_000013205.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.900e-161,2932766,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.400e-235,Complete Genome,,60,2932766,"{'infraspecific_names': {'strain': 'JA-3-3Ab'}, 'organism_name': 'Synechococcus sp. JA-3-3Ab', 'tax_id': 321327}",1,,1,2932766,0,3.200e-253,GCF_000013205.1-RS_2024_08_13,H=WP_011430651.1;D=WP_011430650.1;K=WP_011430649.1
GCF_000012645.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.600e-54,1709204,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.600e-08,Complete Genome,,31,1709204,"{'infraspecific_names': {'strain': 'MIT 9312'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9312', 'tax_id': 74546}",1,,1,1709204,0,1.100e-10,GCF_000012645.1-RS_2025_01_27,H=WP_011376102.1;D=WP_011376103.1;K=WP_011376103.1
GCF_000012625.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.100e-52,2510659,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-06,Complete Genome,,59,2510659,"{'infraspecific_names': {'strain': 'CC9605'}, 'organism_name': 'Synechococcus sp. CC9605', 'tax_id': 110662}",1,,1,2510659,0,3.900e-04,GCF_000012625.1-RS_2024_09_15,H=WP_011363740.1;D=WP_011363742.1;K=WP_011363742.1
GCF_000012525.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.300e-51,2695903,,,,nifD-local_aln_i2.1_12182023,1,1,2,0,7.900e-07,Complete Genome,,55.5,2742269,"{'infraspecific_names': {'strain': 'PCC 7942'}, 'organism_name': 'Synechococcus elongatus PCC 7942 = FACHB-805', 'tax_id': 1140}",1,,2,2695903,0,1.100e-11,GCF_000012525.1-RS_2025_04_10,H=WP_011242451.1;D=WP_011244566.1;K=WP_011244566.1
GCF_000012505.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.500e-53,2234828,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.100e-06,Complete Genome,,54,2234828,"{'infraspecific_names': {'strain': 'CC9902'}, 'organism_name': 'Synechococcus sp. CC9902', 'tax_id': 316279}",1,,1,2234828,0,6.400e-07,GCF_000012505.1-RS_2024_08_13,H=WP_041425143.1;D=WP_011360389.1;K=WP_011360389.1
GCF_000012465.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.000e-55,1842899,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.300e-11,Complete Genome,,35,1842899,"{'infraspecific_names': {'strain': 'NATL2A'}, 'organism_name': 'Prochlorococcus marinus str. NATL2A', 'tax_id': 59920}",1,,1,1842899,0,5.300e-10,GCF_000012465.1-RS_2025_05_23,H=WP_011294504.1;D=WP_011294506.1;K=WP_011294506.1
GCF_000011485.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.000e-54,2410873,,,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.800e-05,Complete Genome,,50.5,2410873,"{'infraspecific_names': {'strain': 'MIT9313'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9313', 'tax_id': 74547}",0,,1,2410873,0,2.400e-05,GCF_000011485.1-RS_2025_03_11,H=WP_011130587.1;D=WP_011130586.1;K=WP_011130586.1
